latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),wind_speed_10m (km/h),wind_speed_100m (km/h)
2023-02-14T07:00,4.6,57,0.00,0.00,0.00,0.00,0,23.0,39.5
2023-02-14T08:00,3.9,60,0.00,0.00,0.00,0.00,0,23.2,39.5
2023-02-14T09:00,3.3,62,0.00,0.00,0.00,0.00,0,22.4,38.3
2023-02-14T10:00,2.8,64,0.00,0.00,0.00,0.00,0,21.8,37.2
2023-02-14T11:00,2.3,66,0.00,0.00,0.00,0.00,0,20.8,36.0
2023-02-14T12:00,2.4,51,0.00,0.00,0.00,0.00,0,14.8,29.0
2023-02-14T13:00,3.4,53,0.00,0.00,0.00,0.00,0,16.4,26.4
2023-02-14T14:00,5.4,51,0.00,0.00,0.00,0.00,0,14.8,21.7
2023-02-14T15:00,7.1,45,0.00,0.00,0.00,0.00,0,15.8,20.2
2023-02-14T16:00,8.3,42,0.00,0.00,0.00,0.00,0,19.2,24.5
2023-02-14T17:00,9.2,41,0.00,0.00,0.00,0.00,0,17.1,21.6
2023-02-14T18:00,10.0,41,0.00,0.00,0.00,0.00,0,16.2,20.4
2023-02-14T19:00,10.8,38,0.00,0.00,0.00,0.00,0,16.1,20.5
2023-02-14T20:00,11.2,37,0.00,0.00,0.00,0.00,0,15.0,19.5
2023-02-14T21:00,11.1,38,0.00,0.00,0.00,0.00,0,12.1,16.2
2023-02-14T22:00,8.2,63,0.00,0.00,0.00,0.00,0,9.1,12.1
2023-02-14T23:00,5.1,62,0.00,0.00,0.00,0.00,0,9.7,11.8
2023-02-15T00:00,5.6,58,0.00,0.00,0.00,0.00,1,9.6,24.5
2023-02-15T01:00,4.8,60,0.00,0.00,0.00,0.00,1,8.8,20.0
2023-02-15T02:00,3.6,68,0.00,0.00,0.00,0.00,1,10.2,15.3
2023-02-15T03:00,3.5,69,0.00,0.00,0.00,0.00,1,8.9,14.0
2023-02-15T04:00,4.0,66,0.00,0.00,0.00,0.00,1,7.4,12.3
2023-02-15T05:00,2.8,77,0.00,0.00,0.00,0.00,1,8.1,16.2
2023-02-15T06:00,2.9,79,0.00,0.00,0.00,0.00,1,8.0,18.9
2023-02-15T07:00,3.9,71,0.00,0.00,0.00,0.00,3,7.7,21.6
2023-02-15T08:00,4.8,63,0.00,0.00,0.00,0.00,3,9.4,23.3
2023-02-15T09:00,5.4,58,0.00,0.00,0.00,0.00,3,10.7,23.9
2023-02-15T10:00,5.4,61,0.00,0.00,0.00,0.00,3,12.8,26.5
2023-02-15T11:00,5.8,65,0.00,0.00,0.00,0.00,3,14.0,27.1
2023-02-15T12:00,6.1,70,0.00,0.00,0.00,0.00,3,16.5,32.8
2023-02-15T13:00,7.2,69,0.00,0.00,0.00,0.00,3,19.1,32.9
2023-02-15T14:00,8.4,68,0.00,0.00,0.00,0.00,2,21.3,36.2
2023-02-15T15:00,10.6,61,0.00,0.00,0.00,0.00,2,21.0,30.1
2023-02-15T16:00,12.1,57,0.00,0.00,0.00,0.00,1,21.6,28.8
2023-02-15T17:00,14.5,54,0.00,0.00,0.00,0.00,1,23.9,31.9
2023-02-15T18:00,15.6,54,0.00,0.00,0.00,0.00,0,25.3,34.3
2023-02-15T19:00,16.6,52,0.00,0.00,0.00,0.00,0,26.5,36.3
2023-02-15T20:00,16.8,51,0.00,0.00,0.00,0.00,0,26.9,38.1
2023-02-15T21:00,16.4,54,0.00,0.00,0.00,0.00,1,21.8,34.9
2023-02-15T22:00,14.7,59,0.00,0.00,0.00,0.00,1,22.8,38.7
2023-02-15T23:00,13.4,61,0.00,0.00,0.00,0.00,1,22.5,40.1
2023-02-16T00:00,12.8,63,0.00,0.00,0.00,0.00,1,19.3,39.5
2023-02-16T01:00,13.0,61,0.00,0.00,0.00,0.00,0,21.6,39.9
2023-02-16T02:00,12.7,60,0.00,0.00,0.00,0.00,1,19.2,37.5
2023-02-16T03:00,12.6,60,0.00,0.00,0.00,0.00,1,19.6,38.5
2023-02-16T04:00,12.4,60,0.00,0.00,0.00,0.00,1,17.6,36.1
2023-02-16T05:00,11.9,62,0.00,0.00,0.00,0.00,1,16.5,34.7
2023-02-16T06:00,11.2,65,0.00,0.00,0.00,0.00,1,15.9,34.3
2023-02-16T07:00,10.8,66,0.00,0.00,0.00,0.00,0,15.8,34.6
2023-02-16T08:00,10.5,67,0.00,0.00,0.00,0.00,0,16.1,34.8
2023-02-16T09:00,10.1,68,0.00,0.00,0.00,0.00,0,16.4,35.0
2023-02-16T10:00,9.5,71,0.00,0.00,0.00,0.00,1,14.9,32.6
2023-02-16T11:00,9.0,73,0.00,0.00,0.00,0.00,1,12.8,29.6
2023-02-16T12:00,9.5,69,0.00,0.00,0.00,0.00,1,11.4,28.7
2023-02-16T13:00,11.5,64,0.00,0.00,0.00,0.00,1,11.0,24.4
2023-02-16T14:00,13.9,62,0.00,0.00,0.00,0.00,1,10.4,20.0
2023-02-16T15:00,16.5,60,0.00,0.00,0.00,0.00,1,7.2,18.6
2023-02-16T16:00,18.5,53,0.00,0.00,0.00,0.00,1,2.3,3.9
2023-02-16T17:00,18.7,52,0.00,0.00,0.00,0.00,2,7.3,8.5
2023-02-16T18:00,19.0,51,0.00,0.00,0.00,0.00,3,9.2,10.7
2023-02-16T19:00,17.0,56,0.00,0.00,0.00,0.00,3,9.0,11.4
2023-02-16T20:00,14.6,67,0.30,0.30,0.00,0.00,51,11.4,17.5
2023-02-16T21:00,12.0,89,1.80,1.80,0.00,0.00,61,7.4,18.1
2023-02-16T22:00,11.5,93,0.80,0.80,0.00,0.00,53,10.2,21.4
2023-02-16T23:00,10.0,93,0.00,0.00,0.00,0.00,3,11.4,23.5
2023-02-17T00:00,9.1,95,0.00,0.00,0.00,0.00,3,7.6,21.3
2023-02-17T01:00,10.9,90,0.00,0.00,0.00,0.00,2,8.0,18.2
2023-02-17T02:00,10.3,93,0.00,0.00,0.00,0.00,3,7.3,20.3
2023-02-17T03:00,10.9,93,0.00,0.00,0.00,0.00,3,10.0,23.5
2023-02-17T04:00,11.2,94,0.00,0.00,0.00,0.00,2,11.2,24.5
2023-02-17T05:00,10.9,96,0.00,0.00,0.00,0.00,2,10.6,22.6
2023-02-17T06:00,10.7,98,0.00,0.00,0.00,0.00,1,10.0,23.1
2023-02-17T07:00,10.3,99,0.00,0.00,0.00,0.00,3,7.5,21.2
2023-02-17T08:00,10.9,99,0.00,0.00,0.00,0.00,1,10.5,24.6
2023-02-17T09:00,11.3,99,0.00,0.00,0.00,0.00,2,13.5,28.2
2023-02-17T10:00,11.7,98,0.00,0.00,0.00,0.00,3,15.1,30.4
2023-02-17T11:00,12.1,97,0.00,0.00,0.00,0.00,3,14.7,30.1
2023-02-17T12:00,13.0,91,0.00,0.00,0.00,0.00,3,23.2,43.3
2023-02-17T13:00,13.4,94,1.30,1.30,0.00,0.00,61,22.3,40.0
2023-02-17T14:00,13.6,95,1.70,1.70,0.00,0.00,61,22.0,38.3
2023-02-17T15:00,13.7,95,2.40,2.40,0.00,0.00,61,24.8,41.7
2023-02-17T16:00,13.6,93,0.50,0.50,0.00,0.00,53,25.3,43.3
2023-02-17T17:00,15.1,90,0.20,0.20,0.00,0.00,51,28.1,43.4
2023-02-17T18:00,15.2,95,1.00,1.00,0.00,0.00,55,26.5,42.5
2023-02-17T19:00,9.8,79,0.80,0.80,0.00,0.00,53,33.1,48.9
2023-02-17T20:00,9.8,75,0.00,0.00,0.00,0.00,3,29.3,40.6
2023-02-17T21:00,6.5,62,0.00,0.00,0.00,0.00,2,27.5,38.5
2023-02-17T22:00,5.0,56,0.10,0.10,0.00,0.00,51,25.8,36.7
2023-02-17T23:00,4.0,57,0.10,0.10,0.00,0.00,51,28.7,41.8
2023-02-18T00:00,3.2,66,0.00,0.00,0.00,0.00,2,26.2,41.9
2023-02-18T01:00,2.3,57,0.00,0.00,0.00,0.00,1,33.8,49.2
2023-02-18T02:00,0.9,58,0.00,0.00,0.00,0.00,2,28.4,42.8
2023-02-18T03:00,0.1,55,0.00,0.00,0.00,0.00,0,28.1,42.8
2023-02-18T04:00,-1.2,55,0.00,0.00,0.00,0.00,0,28.9,42.9
2023-02-18T05:00,-1.8,56,0.00,0.00,0.00,0.00,0,26.1,39.0
2023-02-18T06:00,-2.0,56,0.00,0.00,0.00,0.00,1,23.6,36.4
2023-02-18T07:00,-2.1,57,0.00,0.00,0.00,0.00,2,19.5,31.2
2023-02-18T08:00,-2.1,59,0.00,0.00,0.00,0.00,1,17.3,28.2
2023-02-18T09:00,-1.8,58,0.00,0.00,0.00,0.00,2,15.3,25.2
2023-02-18T10:00,-1.9,62,0.00,0.00,0.00,0.00,1,12.6,23.0
2023-02-18T11:00,-2.4,64,0.00,0.00,0.00,0.00,0,11.4,21.8
2023-02-18T12:00,-2.9,55,0.00,0.00,0.00,0.00,0,14.4,21.6
2023-02-18T13:00,-2.7,50,0.00,0.00,0.00,0.00,0,18.7,25.6
2023-02-18T14:00,-1.7,48,0.00,0.00,0.00,0.00,0,17.7,23.2
2023-02-18T15:00,-0.5,46,0.00,0.00,0.00,0.00,0,16.0,20.1
2023-02-18T16:00,1.0,43,0.00,0.00,0.00,0.00,0,15.2,19.1
2023-02-18T17:00,2.5,41,0.00,0.00,0.00,0.00,0,14.9,19.1
2023-02-18T18:00,3.8,39,0.00,0.00,0.00,0.00,0,12.3,15.5
2023-02-18T19:00,4.9,37,0.00,0.00,0.00,0.00,0,12.8,16.4
2023-02-18T20:00,5.5,37,0.00,0.00,0.00,0.00,0,15.1,19.0
2023-02-18T21:00,5.5,38,0.00,0.00,0.00,0.00,0,16.6,21.9
2023-02-18T22:00,4.8,43,0.00,0.00,0.00,0.00,0,14.2,23.7
2023-02-18T23:00,3.4,50,0.00,0.00,0.00,0.00,0,13.9,27.3
2023-02-19T00:00,2.5,54,0.00,0.00,0.00,0.00,0,13.7,28.0
2023-02-19T01:00,2.2,55,0.00,0.00,0.00,0.00,0,15.3,29.8
2023-02-19T02:00,2.0,54,0.00,0.00,0.00,0.00,0,16.1,30.9
2023-02-19T03:00,1.6,56,0.00,0.00,0.00,0.00,0,16.0,30.8
2023-02-19T04:00,1.2,58,0.00,0.00,0.00,0.00,0,14.8,29.3
2023-02-19T05:00,0.7,62,0.00,0.00,0.00,0.00,1,13.0,27.1
2023-02-19T06:00,0.2,65,0.00,0.00,0.00,0.00,1,11.5,24.8
2023-02-19T07:00,0.1,66,0.00,0.00,0.00,0.00,1,11.2,23.9
2023-02-19T08:00,0.1,68,0.00,0.00,0.00,0.00,1,10.5,22.7
2023-02-19T09:00,0.1,70,0.00,0.00,0.00,0.00,1,8.2,19.1
2023-02-19T10:00,0.0,72,0.00,0.00,0.00,0.00,1,7.1,17.7
2023-02-19T11:00,-0.6,80,0.00,0.00,0.00,0.00,1,6.0,13.5
2023-02-19T12:00,0.0,80,0.00,0.00,0.00,0.00,1,5.3,10.7
2023-02-19T13:00,1.5,76,0.00,0.00,0.00,0.00,2,7.3,12.4
2023-02-19T14:00,2.9,70,0.00,0.00,0.00,0.00,3,6.2,9.4
2023-02-19T15:00,4.9,64,0.00,0.00,0.00,0.00,3,7.6,9.7
2023-02-19T16:00,6.1,59,0.00,0.00,0.00,0.00,3,11.6,14.8
2023-02-19T17:00,7.3,57,0.00,0.00,0.00,0.00,3,15.5,20.1
2023-02-19T18:00,7.6,67,0.00,0.00,0.00,0.00,3,20.8,27.4
2023-02-19T19:00,7.9,74,0.00,0.00,0.00,0.00,3,25.1,34.5
2023-02-19T20:00,7.7,71,0.00,0.00,0.00,0.00,3,28.3,39.8
2023-02-19T21:00,6.9,74,0.00,0.00,0.00,0.00,3,29.8,44.1
2023-02-19T22:00,6.4,74,0.00,0.00,0.00,0.00,3,28.3,43.5
2023-02-19T23:00,6.1,72,0.00,0.00,0.00,0.00,2,21.3,35.1
2023-02-20T00:00,5.4,81,0.00,0.00,0.00,0.00,2,17.6,31.4
2023-02-20T01:00,5.6,80,0.00,0.00,0.00,0.00,1,16.8,31.5
2023-02-20T02:00,6.3,83,0.00,0.00,0.00,0.00,1,17.7,34.0
2023-02-20T03:00,6.9,85,0.00,0.00,0.00,0.00,1,15.2,31.6
2023-02-20T04:00,7.2,86,0.00,0.00,0.00,0.00,1,14.2,30.3
2023-02-20T05:00,7.0,88,0.00,0.00,0.00,0.00,0,14.5,29.8
2023-02-20T06:00,6.6,90,0.00,0.00,0.00,0.00,0,13.0,27.9
2023-02-20T07:00,6.0,93,0.00,0.00,0.00,0.00,1,11.0,26.2
2023-02-20T08:00,5.9,93,0.00,0.00,0.00,0.00,1,10.5,25.2
2023-02-20T09:00,5.8,94,0.00,0.00,0.00,0.00,1,11.3,26.3
2023-02-20T10:00,6.0,94,0.00,0.00,0.00,0.00,1,12.9,27.6
2023-02-20T11:00,5.9,94,0.00,0.00,0.00,0.00,1,12.2,26.6
2023-02-20T12:00,5.3,97,0.00,0.00,0.00,0.00,1,9.3,22.7
2023-02-20T13:00,6.1,95,0.00,0.00,0.00,0.00,2,11.0,21.7
2023-02-20T14:00,7.6,91,0.00,0.00,0.00,0.00,3,10.3,21.9
2023-02-20T15:00,8.6,86,0.00,0.00,0.00,0.00,3,11.4,17.7
2023-02-20T16:00,9.3,82,0.00,0.00,0.00,0.00,3,12.1,17.4
2023-02-20T17:00,9.5,79,0.00,0.00,0.00,0.00,2,9.6,18.1
2023-02-20T18:00,9.9,77,0.00,0.00,0.00,0.00,0,11.3,29.4
2023-02-20T19:00,15.0,48,0.00,0.00,0.00,0.00,2,19.1,25.9
2023-02-20T20:00,15.1,41,0.00,0.00,0.00,0.00,0,25.3,35.0
2023-02-20T21:00,14.4,42,0.00,0.00,0.00,0.00,0,21.2,31.9
2023-02-20T22:00,12.4,49,0.00,0.00,0.00,0.00,1,14.5,27.4
2023-02-20T23:00,9.4,59,0.00,0.00,0.00,0.00,2,9.8,25.2
2023-02-21T00:00,10.2,50,0.00,0.00,0.00,0.00,1,11.6,28.1
2023-02-21T01:00,9.0,54,0.00,0.00,0.00,0.00,2,9.1,22.8
2023-02-21T02:00,9.1,60,0.00,0.00,0.00,0.00,2,16.3,30.6
2023-02-21T03:00,8.3,59,0.00,0.00,0.00,0.00,2,15.6,29.4
2023-02-21T04:00,6.4,65,0.00,0.00,0.00,0.00,2,13.6,28.1
2023-02-21T05:00,5.6,67,0.00,0.00,0.00,0.00,2,13.3,26.1
2023-02-21T06:00,4.4,72,0.00,0.00,0.00,0.00,2,12.2,24.9
2023-02-21T07:00,4.2,74,0.10,0.10,0.00,0.00,51,14.3,23.3
2023-02-21T08:00,3.8,80,0.40,0.40,0.00,0.00,51,14.6,23.6
2023-02-21T09:00,3.3,91,0.90,0.90,0.00,0.00,53,14.0,25.7
2023-02-21T10:00,2.8,93,2.20,2.20,0.00,0.00,61,13.0,20.6
2023-02-21T11:00,2.1,95,0.40,0.40,0.00,0.00,51,16.0,23.7
2023-02-21T12:00,2.0,92,0.40,0.40,0.00,0.00,51,15.4,22.5
2023-02-21T13:00,2.5,90,0.00,0.00,0.00,0.00,3,15.3,20.4
2023-02-21T14:00,2.9,89,0.00,0.00,0.00,0.00,3,12.5,16.1
2023-02-21T15:00,3.6,85,0.00,0.00,0.00,0.00,3,5.9,7.1
2023-02-21T16:00,4.1,83,0.00,0.00,0.00,0.00,3,4.1,4.9
2023-02-21T17:00,4.9,80,0.00,0.00,0.00,0.00,3,2.4,2.9
2023-02-21T18:00,6.2,76,0.00,0.00,0.00,0.00,3,5.1,6.4
2023-02-21T19:00,7.7,69,0.00,0.00,0.00,0.00,3,9.2,11.5
2023-02-21T20:00,8.1,69,0.00,0.00,0.00,0.00,3,6.9,8.5
2023-02-21T21:00,6.1,85,2.70,2.10,0.42,0.00,73,17.8,22.9
2023-02-21T22:00,4.4,94,0.00,0.00,0.00,0.00,0,15.5,25.2
2023-02-21T23:00,4.0,96,0.00,0.00,0.00,0.00,1,8.2,17.4
2023-02-22T00:00,4.2,95,0.00,0.00,0.00,0.00,0,6.7,14.7
2023-02-22T01:00,3.3,98,0.00,0.00,0.00,0.00,1,7.2,14.4
2023-02-22T02:00,2.3,97,0.00,0.00,0.00,0.00,0,9.4,12.7
2023-02-22T03:00,1.8,95,0.00,0.00,0.00,0.00,0,9.4,14.5
2023-02-22T04:00,1.6,93,0.00,0.00,0.00,0.00,0,8.2,21.0
2023-02-22T05:00,1.7,87,0.00,0.00,0.00,0.00,0,9.2,23.7
2023-02-22T06:00,0.7,87,0.00,0.00,0.00,0.00,0,7.9,21.2
2023-02-22T07:00,0.8,83,0.00,0.00,0.00,0.00,0,9.3,23.2
2023-02-22T08:00,0.7,80,0.00,0.00,0.00,0.00,0,11.1,25.9
2023-02-22T09:00,0.4,79,0.00,0.00,0.00,0.00,0,12.0,26.7
2023-02-22T10:00,-0.2,80,0.00,0.00,0.00,0.00,0,8.7,22.2
2023-02-22T11:00,-1.0,83,0.00,0.00,0.00,0.00,1,7.6,18.7
2023-02-22T12:00,0.8,76,0.00,0.00,0.00,0.00,1,8.4,19.2
2023-02-22T13:00,2.0,78,0.00,0.00,0.00,0.00,1,11.4,19.2
2023-02-22T14:00,3.8,70,0.00,0.00,0.00,0.00,3,7.6,13.7
2023-02-22T15:00,4.7,54,0.00,0.00,0.00,0.00,3,6.8,8.0
2023-02-22T16:00,5.0,52,0.00,0.00,0.00,0.00,3,5.2,6.4
2023-02-22T17:00,5.4,50,0.00,0.00,0.00,0.00,3,5.6,6.7
2023-02-22T18:00,5.2,52,0.10,0.10,0.00,0.00,51,2.2,2.5
2023-02-22T19:00,4.5,59,0.30,0.30,0.00,0.00,51,1.8,2.3
2023-02-22T20:00,3.2,81,0.80,0.80,0.00,0.00,53,4.4,5.5
2023-02-22T21:00,2.4,92,1.60,1.20,0.28,0.00,73,8.9,13.0
2023-02-22T22:00,2.3,93,0.70,0.70,0.00,0.00,53,10.5,15.9
2023-02-22T23:00,2.3,94,0.20,0.20,0.00,0.00,51,11.6,19.1
2023-02-23T00:00,2.1,93,0.10,0.10,0.00,0.00,51,13.7,20.3
2023-02-23T01:00,2.0,95,0.20,0.20,0.00,0.00,51,15.0,22.3
2023-02-23T02:00,2.1,96,0.30,0.30,0.00,0.00,51,14.4,21.6
2023-02-23T03:00,2.2,95,0.10,0.10,0.00,0.00,51,12.7,21.1
2023-02-23T04:00,2.4,92,0.00,0.00,0.00,0.00,3,15.8,24.9
2023-02-23T05:00,2.6,92,0.00,0.00,0.00,0.00,3,15.9,25.7
2023-02-23T06:00,2.8,93,0.00,0.00,0.00,0.00,3,14.4,23.1
2023-02-23T07:00,3.1,93,0.00,0.00,0.00,0.00,3,11.3,19.0
2023-02-23T08:00,3.3,93,0.00,0.00,0.00,0.00,3,10.8,17.0
2023-02-23T09:00,3.3,96,0.30,0.30,0.00,0.00,51,11.5,20.4
2023-02-23T10:00,3.6,94,0.30,0.30,0.00,0.00,51,12.5,21.4
2023-02-23T11:00,3.5,95,0.00,0.00,0.00,0.00,3,12.7,20.9
2023-02-23T12:00,2.5,92,0.00,0.00,0.00,0.00,3,12.5,18.4
2023-02-23T13:00,2.8,91,0.00,0.00,0.00,0.00,3,15.5,20.6
2023-02-23T14:00,3.4,88,0.00,0.00,0.00,0.00,3,16.1,21.0
2023-02-23T15:00,4.4,86,0.00,0.00,0.00,0.00,3,13.0,16.3
2023-02-23T16:00,5.1,83,0.00,0.00,0.00,0.00,3,13.8,17.2
2023-02-23T17:00,5.5,82,0.00,0.00,0.00,0.00,3,13.0,15.9
2023-02-23T18:00,6.5,78,0.00,0.00,0.00,0.00,3,12.4,14.8
2023-02-23T19:00,7.3,76,0.00,0.00,0.00,0.00,3,10.9,13.2
2023-02-23T20:00,7.5,78,0.00,0.00,0.00,0.00,3,11.0,13.3
2023-02-23T21:00,7.0,78,0.00,0.00,0.00,0.00,0,12.6,15.9
2023-02-23T22:00,6.6,80,0.00,0.00,0.00,0.00,0,10.5,15.1
2023-02-23T23:00,5.1,89,0.00,0.00,0.00,0.00,0,12.2,23.9
2023-02-24T00:00,3.6,89,0.00,0.00,0.00,0.00,3,10.5,20.6
2023-02-24T01:00,3.8,90,0.00,0.00,0.00,0.00,3,12.4,21.7
2023-02-24T02:00,3.8,92,0.00,0.00,0.00,0.00,3,13.9,25.4
2023-02-24T03:00,4.6,93,0.00,0.00,0.00,0.00,3,14.9,27.2
2023-02-24T04:00,5.1,94,0.00,0.00,0.00,0.00,3,10.4,21.3
2023-02-24T05:00,4.7,96,0.00,0.00,0.00,0.00,3,6.4,15.5
2023-02-24T06:00,4.7,95,0.00,0.00,0.00,0.00,3,16.2,25.1
2023-02-24T07:00,4.8,94,0.00,0.00,0.00,0.00,0,9.0,17.8
2023-02-24T08:00,3.9,96,0.00,0.00,0.00,0.00,2,8.0,20.4
2023-02-24T09:00,5.0,92,0.00,0.00,0.00,0.00,3,11.3,25.4
2023-02-24T10:00,6.8,82,0.00,0.00,0.00,0.00,0,20.8,35.8
2023-02-24T11:00,5.6,77,0.00,0.00,0.00,0.00,0,25.1,42.1
2023-02-24T12:00,4.5,85,0.00,0.00,0.00,0.00,1,15.4,29.9
2023-02-24T13:00,6.4,61,0.00,0.00,0.00,0.00,0,26.1,39.6
2023-02-24T14:00,7.2,44,0.00,0.00,0.00,0.00,3,35.3,49.4
2023-02-24T15:00,5.6,53,0.00,0.00,0.00,0.00,3,28.5,38.4
2023-02-24T16:00,5.2,47,0.00,0.00,0.00,0.00,0,31.6,42.8
2023-02-24T17:00,5.7,43,0.00,0.00,0.00,0.00,2,33.1,44.3
2023-02-24T18:00,4.6,40,0.00,0.00,0.00,0.00,0,33.9,45.3
2023-02-24T19:00,4.4,36,0.00,0.00,0.00,0.00,0,33.9,45.3
2023-02-24T20:00,4.1,34,0.00,0.00,0.00,0.00,0,32.2,43.4
2023-02-24T21:00,3.1,34,0.00,0.00,0.00,0.00,0,28.7,38.9
2023-02-24T22:00,1.7,38,0.00,0.00,0.00,0.00,0,24.2,34.2
2023-02-24T23:00,0.4,42,0.00,0.00,0.00,0.00,0,21.9,34.3
2023-02-25T00:00,0.2,44,0.00,0.00,0.00,0.00,0,19.2,30.3
2023-02-25T01:00,-0.7,47,0.00,0.00,0.00,0.00,0,16.7,27.9
2023-02-25T02:00,-1.5,50,0.00,0.00,0.00,0.00,0,15.8,26.6
2023-02-25T03:00,-2.3,47,0.00,0.00,0.00,0.00,0,18.0,28.7
2023-02-25T04:00,-3.3,46,0.00,0.00,0.00,0.00,0,19.5,30.1
2023-02-25T05:00,-4.2,45,0.00,0.00,0.00,0.00,0,18.6,28.6
2023-02-25T06:00,-4.8,46,0.00,0.00,0.00,0.00,0,16.9,26.6
2023-02-25T07:00,-5.2,48,0.00,0.00,0.00,0.00,0,15.0,23.2
2023-02-25T08:00,-5.6,51,0.00,0.00,0.00,0.00,1,12.8,20.2
2023-02-25T09:00,-5.8,53,0.00,0.00,0.00,0.00,1,10.5,16.9
2023-02-25T10:00,-5.8,57,0.00,0.00,0.00,0.00,2,7.4,12.1
2023-02-25T11:00,-5.6,61,0.00,0.00,0.00,0.00,2,6.2,8.7
2023-02-25T12:00,-5.4,52,0.00,0.00,0.00,0.00,3,3.1,3.4
2023-02-25T13:00,-4.9,55,0.00,0.00,0.00,0.00,3,0.0,0.5
2023-02-25T14:00,-4.6,59,0.10,0.00,0.07,0.00,71,3.4,4.4
2023-02-25T15:00,-3.8,63,0.10,0.00,0.07,0.00,71,4.8,6.1
2023-02-25T16:00,-3.3,66,0.10,0.00,0.07,0.00,71,5.0,6.2
2023-02-25T17:00,-2.7,70,0.10,0.00,0.07,0.00,71,8.2,9.8
2023-02-25T18:00,-1.9,70,0.20,0.00,0.14,0.00,71,13.2,16.3
2023-02-25T19:00,-1.6,70,0.10,0.00,0.07,0.00,71,18.1,22.9
2023-02-25T20:00,-0.9,68,0.00,0.00,0.00,0.01,3,19.8,25.3
2023-02-25T21:00,-0.1,67,0.00,0.00,0.00,0.01,3,17.3,22.3
2023-02-25T22:00,0.0,68,0.00,0.00,0.00,0.01,3,13.3,17.9
2023-02-25T23:00,0.0,70,0.00,0.00,0.00,0.01,3,8.9,13.6
2023-02-26T00:00,-0.7,70,0.00,0.00,0.00,0.01,3,2.1,3.2
2023-02-26T01:00,-1.3,75,0.00,0.00,0.00,0.01,0,3.1,4.6
2023-02-26T02:00,-3.5,86,0.00,0.00,0.00,0.01,0,5.6,2.1
2023-02-26T03:00,-2.6,86,0.00,0.00,0.00,0.01,0,3.1,2.9
2023-02-26T04:00,-1.8,84,0.00,0.00,0.00,0.00,0,0.8,5.4
2023-02-26T05:00,-1.8,85,0.00,0.00,0.00,0.00,0,1.5,4.9
2023-02-26T06:00,-1.7,87,0.00,0.00,0.00,0.00,0,3.8,6.6
2023-02-26T07:00,-1.7,91,0.00,0.00,0.00,0.00,0,4.6,7.4
2023-02-26T08:00,-2.4,94,0.00,0.00,0.00,0.00,0,5.5,8.4
2023-02-26T09:00,-4.0,93,0.00,0.00,0.00,0.00,0,7.4,12.0
2023-02-26T10:00,-3.6,93,0.00,0.00,0.00,0.00,0,6.2,15.5
2023-02-26T11:00,-3.5,92,0.00,0.00,0.00,0.00,1,6.9,18.6
2023-02-26T12:00,-3.5,96,0.00,0.00,0.00,0.00,1,8.9,16.3
2023-02-26T13:00,-1.7,86,0.00,0.00,0.00,0.00,0,10.3,17.7
2023-02-26T14:00,0.3,75,0.00,0.00,0.00,0.00,0,12.1,15.9
2023-02-26T15:00,2.6,67,0.00,0.00,0.00,0.00,0,15.0,18.7
2023-02-26T16:00,5.2,58,0.00,0.00,0.00,0.00,3,24.2,31.3
2023-02-26T17:00,6.5,57,0.00,0.00,0.00,0.00,2,25.4,33.2
2023-02-26T18:00,8.3,49,0.00,0.00,0.00,0.00,1,27.7,37.2
2023-02-26T19:00,10.0,42,0.00,0.00,0.00,0.00,1,34.7,47.1
2023-02-26T20:00,9.5,45,0.00,0.00,0.00,0.00,3,33.0,46.2
2023-02-26T21:00,9.5,48,0.00,0.00,0.00,0.00,3,22.8,34.1
2023-02-26T22:00,8.3,55,0.00,0.00,0.00,0.00,0,21.8,36.2
2023-02-26T23:00,7.0,54,0.00,0.00,0.00,0.00,0,24.1,42.4
2023-02-27T00:00,4.1,68,0.00,0.00,0.00,0.00,0,16.2,34.9
2023-02-27T01:00,2.0,65,0.00,0.00,0.00,0.00,0,10.7,26.8
2023-02-27T02:00,0.6,67,0.00,0.00,0.00,0.00,0,9.3,24.6
2023-02-27T03:00,0.3,66,0.00,0.00,0.00,0.00,0,11.8,27.8
2023-02-27T04:00,-0.2,69,0.00,0.00,0.00,0.00,0,10.1,25.1
2023-02-27T05:00,-0.4,70,0.00,0.00,0.00,0.00,0,11.3,26.4
2023-02-27T06:00,-0.6,70,0.00,0.00,0.00,0.00,0,12.0,27.1
2023-02-27T07:00,-0.6,70,0.00,0.00,0.00,0.00,0,11.7,26.9
2023-02-27T08:00,-0.7,68,0.00,0.00,0.00,0.00,0,13.5,27.8
2023-02-27T09:00,-1.1,67,0.00,0.00,0.00,0.00,0,13.9,27.8
2023-02-27T10:00,-1.7,68,0.00,0.00,0.00,0.00,0,12.8,26.5
2023-02-27T11:00,-2.4,72,0.00,0.00,0.00,0.00,0,10.5,24.1
2023-02-27T12:00,-0.9,73,0.00,0.00,0.00,0.00,0,9.3,19.2
2023-02-27T13:00,0.1,68,0.00,0.00,0.00,0.00,1,9.0,14.2
2023-02-27T14:00,1.5,63,0.00,0.00,0.00,0.00,1,6.4,7.8
